label,responseCode,responseMessage,threadName,success,grpThreads,allThreads,Latency
UK Page,200,OK,Thread Group 1-62,true,76,76,764
AddToBasketPage,200,OK,Thread Group 1-6,true,76,76,317
UK Page,200,OK,Thread Group 1-21,true,76,76,677
UK Page,200,OK,Thread Group 1-22,true,76,76,582
UK Page,200,OK,Thread Group 1-32,true,76,76,600
UK Page,200,OK,Thread Group 1-4,true,76,76,614
Country Select,200,OK,Thread Group 1-37,true,76,76,380
Country Select,200,OK,Thread Group 1-20,true,76,76,391
UK Page,200,OK,Thread Group 1-33,true,76,76,618
BasketPage,200,OK,Thread Group 1-53,true,76,76,227
BasketPage,200,OK,Thread Group 1-9,true,76,76,196
Country Select,200,OK,Thread Group 1-13,true,76,76,345
UK Page,200,OK,Thread Group 1-70,true,76,76,541
BasketPage,200,OK,Thread Group 1-55,true,76,76,172
Country Select,200,OK,Thread Group 1-71,true,76,76,973
UK Page,200,OK,Thread Group 1-18,true,76,76,694
UK Page,200,OK,Thread Group 1-48,true,76,76,734
Chekout-Auth,200,OK,Thread Group 1-23,true,76,76,262
Honor 5X Details ,200,OK,Thread Group 1-43,true,76,76,518
Honor 5X Details ,200,OK,Thread Group 1-26,true,76,76,527
Country Select,200,OK,Thread Group 1-15,true,76,76,369
BasketPage,200,OK,Thread Group 1-54,true,77,77,203
UK Page,200,OK,Thread Group 1-64,true,77,77,624
UK Page,200,OK,Thread Group 1-65,true,77,77,661
Country Select,200,OK,Thread Group 1-72,true,77,77,871
AddToBasketPage,200,OK,Thread Group 1-11,true,77,77,288
Country Select,200,OK,Thread Group 1-31,true,77,77,320
AddToBasketPage,200,OK,Thread Group 1-27,true,77,77,307
BasketPage,200,OK,Thread Group 1-56,true,77,77,205
Honor 5X Details ,200,OK,Thread Group 1-29,true,77,77,518
Honor 5X Details ,200,OK,Thread Group 1-28,true,77,77,560
AddToBasketPage,200,OK,Thread Group 1-61,true,77,77,313
AddToBasketPage,200,OK,Thread Group 1-12,true,77,77,291
AddToBasketPage,200,OK,Thread Group 1-60,true,77,77,290
AddToBasketPage,200,OK,Thread Group 1-10,true,77,77,309
AddToBasketPage,200,OK,Thread Group 1-58,true,77,77,315
BasketPage,200,OK,Thread Group 1-41,true,77,77,192
AddToBasketPage,200,OK,Thread Group 1-1,true,77,77,271
Chekout-Auth,200,OK,Thread Group 1-3,true,77,77,281
AddToBasketPage,200,OK,Thread Group 1-17,true,77,77,316
UK Page,200,OK,Thread Group 1-67,true,77,77,670
Chekout-Auth,200,OK,Thread Group 1-16,true,77,77,258
Chekout-Auth,200,OK,Thread Group 1-24,true,77,77,242
Chekout-Auth,200,OK,Thread Group 1-36,true,77,77,274
AddToBasketPage,200,OK,Thread Group 1-59,true,77,77,287
BasketPage,200,OK,Thread Group 1-57,true,77,77,147
UK Page,200,OK,Thread Group 1-2,true,77,77,684
BasketPage,200,OK,Thread Group 1-52,true,77,77,126
BasketPage,200,OK,Thread Group 1-8,true,77,77,143
AddToBasketPage,200,OK,Thread Group 1-44,true,77,77,264
BasketPage,200,OK,Thread Group 1-7,true,77,77,161
BasketPage,200,OK,Thread Group 1-38,true,78,78,190
Country Select,200,OK,Thread Group 1-73,true,78,78,856
Chekout-Auth,200,OK,Thread Group 1-25,true,78,78,313
Country Select,200,OK,Thread Group 1-74,true,78,78,711
Chekout-Auth,200,OK,Thread Group 1-51,true,78,78,242
Chekout-Auth,200,OK,Thread Group 1-50,true,78,78,233
Chekout-Auth,200,OK,Thread Group 1-40,true,78,78,244
Chekout-Auth,200,OK,Thread Group 1-5,true,78,78,246
Chekout-Auth,200,OK,Thread Group 1-39,true,78,78,236
Country Select,200,OK,Thread Group 1-23,true,78,78,220
AddToBasketPage,200,OK,Thread Group 1-42,true,78,78,268
Country Select,200,OK,Thread Group 1-75,true,78,78,573
Honor 5X Details ,200,OK,Thread Group 1-45,true,78,78,380
UK Page,200,OK,Thread Group 1-14,true,78,78,867
UK Page,200,OK,Thread Group 1-69,true,79,79,840
UK Page,200,OK,Thread Group 1-46,true,79,79,889
UK Page,200,OK,Thread Group 1-68,true,79,79,749
UK Page,200,OK,Thread Group 1-49,true,79,79,494
Chekout-Auth,200,OK,Thread Group 1-9,true,79,79,221
UK Page,200,OK,Thread Group 1-66,true,79,79,648
UK Page,200,OK,Thread Group 1-30,true,78,78,711
BasketPage,200,OK,Thread Group 1-6,true,79,79,175
AddToBasketPage,200,OK,Thread Group 1-26,true,79,79,157
UK Page,200,OK,Thread Group 1-63,true,79,79,922
Country Select,200,OK,Thread Group 1-3,true,79,79,276
Country Select,200,OK,Thread Group 1-36,true,79,79,259
AddToBasketPage,200,OK,Thread Group 1-43,true,79,79,171
Country Select,200,OK,Thread Group 1-76,true,79,79,582
Chekout-Auth,200,OK,Thread Group 1-54,true,79,79,160
Chekout-Auth,200,OK,Thread Group 1-35,true,79,79,273
Country Select,200,OK,Thread Group 1-16,true,79,79,294
Honor 5X Details ,200,OK,Thread Group 1-32,true,79,79,455
Honor 5X Details ,200,OK,Thread Group 1-68,true,80,80,916
Honor 5X Details ,200,OK,Thread Group 1-63,true,80,80,916
Honor 5X Details ,200,OK,Thread Group 1-69,true,80,80,920
Country Select,200,OK,Thread Group 1-78,true,80,80,1169
Honor 5X Details ,200,OK,Thread Group 1-66,true,80,80,914
Honor 5X Details ,200,OK,Thread Group 1-49,true,80,80,908
UK Page,200,OK,Thread Group 1-76,true,80,80,987
UK Page,200,OK,Thread Group 1-3,true,80,80,995
Honor 5X Details ,200,OK,Thread Group 1-46,true,80,80,914
Honor 5X Details ,200,OK,Thread Group 1-14,true,80,80,970
UK Page,200,OK,Thread Group 1-16,true,80,80,971
UK Page,200,OK,Thread Group 1-36,true,80,80,998
Chekout-Auth,200,OK,Thread Group 1-8,true,80,80,252
Country Select,200,OK,Thread Group 1-54,true,80,80,1021
Chekout-Auth,200,OK,Thread Group 1-53,true,80,80,531
Country Select,200,OK,Thread Group 1-9,true,80,80,1002
Honor 5X Details ,200,OK,Thread Group 1-30,true,80,80,910
Country Select,200,OK,Thread Group 1-35,true,80,80,1024
BasketPage,200,OK,Thread Group 1-44,true,80,80,252
Chekout-Auth,200,OK,Thread Group 1-38,true,80,80,252
Honor 5X Details ,200,OK,Thread Group 1-67,true,80,80,1303
BasketPage,200,OK,Thread Group 1-59,true,80,80,258
Chekout-Auth,200,OK,Thread Group 1-7,true,80,80,238
Chekout-Auth,200,OK,Thread Group 1-57,true,80,80,232
Chekout-Auth,200,OK,Thread Group 1-52,true,80,80,232
BasketPage,200,OK,Thread Group 1-12,true,80,80,285
BasketPage,200,OK,Thread Group 1-60,true,80,80,286
BasketPage,200,OK,Thread Group 1-27,true,80,80,323
Honor 5X Details ,200,OK,Thread Group 1-65,true,80,80,1448
AddToBasketPage,200,OK,Thread Group 1-28,true,80,80,278
BasketPage,200,OK,Thread Group 1-17,true,80,80,257
BasketPage,200,OK,Thread Group 1-1,true,80,80,254
BasketPage,200,OK,Thread Group 1-10,true,80,80,259
UK Page,200,OK,Thread Group 1-75,true,80,80,1271
UK Page,200,OK,Thread Group 1-74,true,80,80,1315
BasketPage,200,OK,Thread Group 1-58,true,80,80,259
Country Select,200,OK,Thread Group 1-77,true,80,80,1533
Country Select,200,OK,Thread Group 1-25,true,80,80,1332
UK Page,200,OK,Thread Group 1-23,true,80,80,1305
UK Page,200,OK,Thread Group 1-78,true,80,80,96
AddToBasketPage,200,OK,Thread Group 1-63,true,80,80,55
UK Page,200,OK,Thread Group 1-73,true,80,80,1361
UK Page,200,OK,Thread Group 1-72,true,80,80,1512
UK Page,200,OK,Thread Group 1-13,true,80,80,1629
UK Page,200,OK,Thread Group 1-15,true,81,81,1550
UK Page,200,OK,Thread Group 1-31,true,82,82,1495
BasketPage,200,OK,Thread Group 1-11,true,84,84,302
AddToBasketPage,200,OK,Thread Group 1-66,true,85,85,58
Country Select,200,OK,Thread Group 1-79,true,86,86,1240
Chekout-Auth,200,OK,Thread Group 1-56,true,86,86,250
BasketPage,200,OK,Thread Group 1-61,true,85,85,251
AddToBasketPage,200,OK,Thread Group 1-69,true,86,86,62
Country Select,200,OK,Thread Group 1-50,true,86,86,1383
Chekout-Auth,200,OK,Thread Group 1-41,true,85,85,237
Country Select,200,OK,Thread Group 1-51,true,86,86,1395
AddToBasketPage,200,OK,Thread Group 1-29,true,86,86,250
Country Select,200,OK,Thread Group 1-5,true,86,86,1386
Country Select,200,OK,Thread Group 1-39,true,86,86,1394
Country Select,200,OK,Thread Group 1-8,true,86,86,153
Chekout-Auth,200,OK,Thread Group 1-6,true,86,86,1034
Country Select,200,OK,Thread Group 1-40,true,86,86,1385
UK Page,200,OK,Thread Group 1-71,true,86,86,1669
Chekout-Auth,200,OK,Thread Group 1-55,true,86,86,209
Honor 5X Details ,200,OK,Thread Group 1-47,true,86,86,1811
Country Select,200,OK,Thread Group 1-53,true,86,86,205
UK Page,200,OK,Thread Group 1-37,true,86,86,1730
AddToBasketPage,200,OK,Thread Group 1-49,true,86,86,60
Honor 5X Details ,200,OK,Thread Group 1-62,true,86,86,656
Honor 5X Details ,200,OK,Thread Group 1-2,true,86,86,281
UK Page,200,OK,Thread Group 1-34,true,86,86,2169
Country Select,200,OK,Thread Group 1-38,true,86,86,166
Honor 5X Details ,200,OK,Thread Group 1-70,true,86,86,587
Country Select,200,OK,Thread Group 1-57,true,86,86,193
AddToBasketPage,200,OK,Thread Group 1-32,true,86,86,998
Honor 5X Details ,200,OK,Thread Group 1-64,true,86,86,1619
AddToBasketPage,200,OK,Thread Group 1-68,true,87,87,59
BasketPage,200,OK,Thread Group 1-43,true,87,87,1113
Country Select,200,OK,Thread Group 1-7,true,87,87,250
AddToBasketPage,200,OK,Thread Group 1-14,true,87,87,72
Honor 5X Details ,200,OK,Thread Group 1-19,true,87,87,683
AddToBasketPage,200,OK,Thread Group 1-46,true,87,87,92
UK Page,200,OK,Thread Group 1-20,true,86,86,1725
Country Select,200,OK,Thread Group 1-24,true,86,86,1478
Honor 5X Details ,200,OK,Thread Group 1-21,true,87,87,612
Honor 5X Details ,200,OK,Thread Group 1-4,true,87,87,594
Honor 5X Details ,200,OK,Thread Group 1-36,true,87,87,231
Honor 5X Details ,200,OK,Thread Group 1-22,true,87,87,606
Country Select,200,OK,Thread Group 1-52,true,87,87,210
Honor 5X Details ,200,OK,Thread Group 1-33,true,87,87,597
UK Page,200,OK,Thread Group 1-54,true,87,87,312
Honor 5X Details ,200,OK,Thread Group 1-48,true,87,87,1692
Honor 5X Details ,200,OK,Thread Group 1-18,true,87,87,1791
Honor 5X Details ,200,OK,Thread Group 1-3,true,87,87,132
BasketPage,200,OK,Thread Group 1-26,true,87,87,1139
Honor 5X Details ,200,OK,Thread Group 1-76,true,87,87,115
AddToBasketPage,200,OK,Thread Group 1-30,true,88,88,112
Country Select,200,OK,Thread Group 1-56,true,88,88,291
UK Page,200,OK,Thread Group 1-35,true,88,88,430
UK Page,200,OK,Thread Group 1-9,true,88,88,441
Country Select,200,OK,Thread Group 1-80,true,88,88,1390
Chekout-Auth,200,OK,Thread Group 1-44,true,88,88,132
Country Select,200,OK,Thread Group 1-41,true,88,88,312
Honor 5X Details ,200,OK,Thread Group 1-13,true,88,88,268
Honor 5X Details ,200,OK,Thread Group 1-23,true,88,88,262
AddToBasketPage,200,OK,Thread Group 1-45,true,88,88,1318
Honor 5X Details ,200,OK,Thread Group 1-15,true,88,88,307
Country Select,200,OK,Thread Group 1-6,true,88,88,322
Honor 5X Details ,200,OK,Thread Group 1-75,true,88,88,256
Honor 5X Details ,200,OK,Thread Group 1-72,true,88,88,255
Honor 5X Details ,200,OK,Thread Group 1-78,true,88,88,258
AddToBasketPage,200,OK,Thread Group 1-67,true,88,88,187
Chekout-Auth,200,OK,Thread Group 1-59,true,88,88,151
Chekout-Auth,200,OK,Thread Group 1-60,true,88,88,164
Chekout-Auth,200,OK,Thread Group 1-27,true,88,88,164
BasketPage,200,OK,Thread Group 1-42,true,88,88,1397
UK Page,200,OK,Thread Group 1-25,true,88,88,505
Chekout-Auth,200,OK,Thread Group 1-58,true,89,89,183
AddToBasketPage,200,OK,Thread Group 1-65,true,89,89,174
UK Page,200,OK,Thread Group 1-77,true,89,89,514
Honor 5X Details ,200,OK,Thread Group 1-16,true,89,89,238
Honor 5X Details ,200,OK,Thread Group 1-31,true,89,89,313
Country Select,200,OK,Thread Group 1-55,true,89,89,437
Honor 5X Details ,200,OK,Thread Group 1-74,true,89,89,244
Chekout-Auth,200,OK,Thread Group 1-1,true,89,89,208
Honor 5X Details ,200,OK,Thread Group 1-73,true,89,89,224
Chekout-Auth,200,OK,Thread Group 1-10,true,89,89,182
UK Page,200,OK,Thread Group 1-51,true,89,89,558
UK Page,200,OK,Thread Group 1-5,true,89,89,566
UK Page,200,OK,Thread Group 1-50,true,89,89,567
BasketPage,200,OK,Thread Group 1-28,true,89,89,191
Chekout-Auth,200,OK,Thread Group 1-12,true,89,89,192
Honor 5X Details ,200,OK,Thread Group 1-34,true,90,90,456
Country Select,200,OK,Thread Group 1-82,true,90,90,651
Chekout-Auth,200,OK,Thread Group 1-17,true,90,90,244
Honor 5X Details ,200,OK,Thread Group 1-37,true,90,90,511
BasketPage,200,OK,Thread Group 1-63,true,90,90,280
Chekout-Auth,200,OK,Thread Group 1-11,true,91,91,258
UK Page,200,OK,Thread Group 1-39,true,91,91,810
Chekout-Auth,200,OK,Thread Group 1-61,true,91,91,270
UK Page,200,OK,Thread Group 1-79,true,91,91,885
BasketPage,200,OK,Thread Group 1-66,true,91,91,288
BasketPage,200,OK,Thread Group 1-69,true,91,91,296
BasketPage,200,OK,Thread Group 1-29,true,91,91,292
UK Page,200,OK,Thread Group 1-38,true,91,91,830
UK Page,200,OK,Thread Group 1-8,true,91,91,903
Country Select,200,OK,Thread Group 1-44,true,91,91,621
Country Select,200,OK,Thread Group 1-59,true,92,92,560
BasketPage,200,OK,Thread Group 1-68,true,92,92,263
AddToBasketPage,200,OK,Thread Group 1-62,true,92,92,286
Country Select,200,OK,Thread Group 1-86,true,92,92,1027
Country Select,200,OK,Thread Group 1-60,true,92,92,565
UK Page,200,OK,Thread Group 1-7,true,92,92,847
UK Page,200,OK,Thread Group 1-57,true,92,92,910
Country Select,200,OK,Thread Group 1-27,true,92,92,580
UK Page,200,OK,Thread Group 1-40,true,92,92,856
UK Page,200,OK,Thread Group 1-24,true,92,92,831
BasketPage,200,OK,Thread Group 1-49,true,92,92,313
Honor 5X Details ,200,OK,Thread Group 1-57,true,96,96,1008
UK Page,200,OK,Thread Group 1-27,true,97,97,1026
Honor 5X Details ,200,OK,Thread Group 1-39,true,97,97,1187
UK Page,200,OK,Thread Group 1-55,true,97,97,1566
UK Page,200,OK,Thread Group 1-86,true,97,97,1083
UK Page,200,OK,Thread Group 1-82,true,97,97,1424
Chekout-Auth,200,OK,Thread Group 1-28,true,96,96,423
UK Page,200,OK,Thread Group 1-44,true,97,97,1159
UK Page,200,OK,Thread Group 1-60,true,97,97,1015
Honor 5X Details ,200,OK,Thread Group 1-8,true,97,97,1121
UK Page,200,OK,Thread Group 1-6,true,97,97,1759
Honor 5X Details ,200,OK,Thread Group 1-7,true,97,97,1048
UK Page,200,OK,Thread Group 1-59,true,97,97,1110
AddToBasketPage,200,OK,Thread Group 1-34,true,97,97,384
UK Page,200,OK,Thread Group 1-56,true,97,97,1803
Honor 5X Details ,200,OK,Thread Group 1-79,true,97,97,1215
Country Select,200,OK,Thread Group 1-90,true,97,97,1513
AddToBasketPage,200,OK,Thread Group 1-74,true,97,97,468
AddToBasketPage,200,OK,Thread Group 1-16,true,97,97,479
AddToBasketPage,200,OK,Thread Group 1-31,true,97,97,469
AddToBasketPage,200,OK,Thread Group 1-73,true,97,97,482
Country Select,200,OK,Thread Group 1-89,true,97,97,1686
Honor 5X Details ,200,OK,Thread Group 1-77,true,98,98,1629
Chekout-Auth,200,OK,Thread Group 1-49,true,98,98,1037
Chekout-Auth,200,OK,Thread Group 1-42,true,98,98,469
Country Select,200,OK,Thread Group 1-88,true,98,98,1903
BasketPage,200,OK,Thread Group 1-65,true,98,98,335
Country Select,200,OK,Thread Group 1-61,true,98,98,1337
AddToBasketPage,200,OK,Thread Group 1-72,true,98,98,444
AddToBasketPage,200,OK,Thread Group 1-78,true,98,98,431
Honor 5X Details ,200,OK,Thread Group 1-38,true,98,98,1165
Honor 5X Details ,200,OK,Thread Group 1-50,true,98,98,1555
AddToBasketPage,200,OK,Thread Group 1-75,true,98,98,415
AddToBasketPage,200,OK,Thread Group 1-15,true,98,98,416
Country Select,200,OK,Thread Group 1-11,true,98,98,1408
Country Select,200,OK,Thread Group 1-28,true,98,98,128
AddToBasketPage,200,OK,Thread Group 1-23,true,98,98,424
Honor 5X Details ,200,OK,Thread Group 1-51,true,98,98,1589
Honor 5X Details ,200,OK,Thread Group 1-5,true,98,98,1563
BasketPage,200,OK,Thread Group 1-67,true,98,98,279
AddToBasketPage,200,OK,Thread Group 1-13,true,98,98,413
Country Select,200,OK,Thread Group 1-87,true,98,98,2152
AddToBasketPage,200,OK,Thread Group 1-39,true,98,98,56
Country Select,200,OK,Thread Group 1-17,true,98,98,1554
Honor 5X Details ,200,OK,Thread Group 1-25,true,98,98,1748
BasketPage,200,OK,Thread Group 1-45,true,98,98,326
AddToBasketPage,200,OK,Thread Group 1-76,true,98,98,442
Chekout-Auth,200,OK,Thread Group 1-26,true,98,98,439
Honor 5X Details ,200,OK,Thread Group 1-9,true,98,98,1933
BasketPage,200,OK,Thread Group 1-30,true,98,98,368
Honor 5X Details ,200,OK,Thread Group 1-35,true,98,98,1973
Honor 5X Details ,200,OK,Thread Group 1-27,true,98,98,123
AddToBasketPage,200,OK,Thread Group 1-57,true,99,99,65
Honor 5X Details ,200,OK,Thread Group 1-55,true,99,99,127
AddToBasketPage,200,OK,Thread Group 1-36,true,98,98,406
AddToBasketPage,200,OK,Thread Group 1-3,true,99,99,426
AddToBasketPage,200,OK,Thread Group 1-21,true,99,99,401
AddToBasketPage,200,OK,Thread Group 1-2,true,99,99,382
AddToBasketPage,200,OK,Thread Group 1-48,true,99,99,443
AddToBasketPage,200,OK,Thread Group 1-4,true,99,99,443
Country Select,200,OK,Thread Group 1-49,true,100,100,195
Country Select,200,OK,Thread Group 1-85,true,100,100,2411
AddToBasketPage,200,OK,Thread Group 1-33,true,100,100,448
Country Select,200,OK,Thread Group 1-1,true,100,100,1858
Country Select,200,OK,Thread Group 1-10,true,100,100,1829
AddToBasketPage,200,OK,Thread Group 1-18,true,99,99,431
AddToBasketPage,200,OK,Thread Group 1-22,true,99,99,427
Country Select,200,OK,Thread Group 1-42,true,100,100,177
UK Page,200,OK,Thread Group 1-80,true,100,100,2096
AddToBasketPage,200,OK,Thread Group 1-7,true,100,100,103
AddToBasketPage,200,OK,Thread Group 1-8,true,100,100,97
Honor 5X Details ,200,OK,Thread Group 1-86,true,100,100,134
AddToBasketPage,200,OK,Thread Group 1-79,true,100,100,103
Country Select,200,OK,Thread Group 1-12,true,100,100,1773
Honor 5X Details ,200,OK,Thread Group 1-44,true,100,100,189
Chekout-Auth,200,OK,Thread Group 1-68,true,100,100,1250
AddToBasketPage,200,OK,Thread Group 1-70,true,100,100,384
Country Select,200,OK,Thread Group 1-83,true,100,100,2470
Country Select,200,OK,Thread Group 1-81,true,100,100,2448
Chekout-Auth,200,OK,Thread Group 1-69,true,100,100,1353
UK Page,200,OK,Thread Group 1-90,true,100,100,272
Country Select,200,OK,Thread Group 1-58,true,100,100,2004
UK Page,200,OK,Thread Group 1-41,true,100,100,2117
Honor 5X Details ,200,OK,Thread Group 1-60,true,100,100,175
BasketPage,200,OK,Thread Group 1-32,true,100,100,358
Honor 5X Details ,200,OK,Thread Group 1-71,true,100,100,637
UK Page,200,OK,Thread Group 1-52,true,100,100,2281
Honor 5X Details ,200,OK,Thread Group 1-20,true,100,100,794
AddToBasketPage,200,OK,Thread Group 1-47,true,100,100,370
AddToBasketPage,200,OK,Thread Group 1-19,true,100,100,300
BasketPage,200,OK,Thread Group 1-74,true,100,100,154
Chekout-Auth,200,OK,Thread Group 1-43,true,100,100,302
Honor 5X Details ,200,OK,Thread Group 1-59,true,101,101,224
Chekout-Auth,200,OK,Thread Group 1-29,true,100,100,1353
UK Page,200,OK,Thread Group 1-88,true,101,101,281
UK Page,200,OK,Thread Group 1-89,true,101,101,287
Honor 5X Details ,200,OK,Thread Group 1-6,true,101,101,238
Country Select,200,OK,Thread Group 1-98,true,101,101,502
Country Select,200,OK,Thread Group 1-95,true,101,101,477
Country Select,200,OK,Thread Group 1-84,true,92,92,1056
AddToBasketPage,200,OK,Thread Group 1-64,true,92,92,299
Honor 5X Details ,200,OK,Thread Group 1-54,true,101,101,828
Chekout-Auth,200,OK,Thread Group 1-66,true,101,101,1410
BasketPage,200,OK,Thread Group 1-14,true,101,101,288
UK Page,200,OK,Thread Group 1-53,true,101,101,901
BasketPage,200,OK,Thread Group 1-46,true,101,101,292
Honor 5X Details ,200,OK,Thread Group 1-82,true,101,101,142
Country Select,200,OK,Thread Group 1-26,true,101,101,224
UK Page,200,OK,Thread Group 1-61,true,101,101,325
Honor 5X Details ,200,OK,Thread Group 1-56,true,101,101,214
Country Select,200,OK,Thread Group 1-94,true,101,101,446
BasketPage,200,OK,Thread Group 1-31,true,101,101,158
AddToBasketPage,200,OK,Thread Group 1-77,true,101,101,162
BasketPage,200,OK,Thread Group 1-16,true,101,101,183
Chekout-Auth,200,OK,Thread Group 1-65,true,101,101,146
Country Select,200,OK,Thread Group 1-96,true,101,101,551
BasketPage,200,OK,Thread Group 1-62,true,101,101,1366
BasketPage,200,OK,Thread Group 1-78,true,101,101,165
BasketPage,200,OK,Thread Group 1-73,true,101,101,176
BasketPage,200,OK,Thread Group 1-34,true,101,101,200
Chekout-Auth,200,OK,Thread Group 1-63,true,101,101,1612
Country Select,200,OK,Thread Group 1-97,true,101,101,522
BasketPage,200,OK,Thread Group 1-15,true,101,101,173
BasketPage,200,OK,Thread Group 1-75,true,101,101,174
AddToBasketPage,200,OK,Thread Group 1-50,true,101,101,176
UK Page,200,OK,Thread Group 1-17,true,101,101,357
AddToBasketPage,200,OK,Thread Group 1-38,true,101,101,176
UK Page,200,OK,Thread Group 1-28,true,101,101,400
UK Page,200,OK,Thread Group 1-11,true,102,102,444
BasketPage,200,OK,Thread Group 1-72,true,102,102,157
AddToBasketPage,200,OK,Thread Group 1-5,true,102,102,152
Country Select,200,OK,Thread Group 1-99,true,102,102,538
Chekout-Auth,200,OK,Thread Group 1-67,true,102,102,153
AddToBasketPage,200,OK,Thread Group 1-51,true,102,102,147
UK Page,200,OK,Thread Group 1-87,true,102,102,435
Country Select,200,OK,Thread Group 1-68,true,102,102,292
BasketPage,200,OK,Thread Group 1-23,true,102,102,193
AddToBasketPage,200,OK,Thread Group 1-37,true,102,102,1688
AddToBasketPage,200,OK,Thread Group 1-25,true,102,102,161
Country Select,200,OK,Thread Group 1-69,true,102,102,325
BasketPage,200,OK,Thread Group 1-13,true,102,102,170
BasketPage,200,OK,Thread Group 1-39,true,102,102,170
Chekout-Auth,200,OK,Thread Group 1-45,true,102,102,157
Country Select,200,OK,Thread Group 1-91,true,103,103,2052
BasketPage,200,OK,Thread Group 1-76,true,103,103,191
Country Select,200,OK,Thread Group 1-43,true,103,103,374
Country Select,200,OK,Thread Group 1-29,true,103,103,378
AddToBasketPage,200,OK,Thread Group 1-9,true,103,103,194
Chekout-Auth,200,OK,Thread Group 1-30,true,103,103,201
AddToBasketPage,200,OK,Thread Group 1-27,true,103,103,187
Country Select,200,OK,Thread Group 1-66,true,103,103,412
Country Select,200,OK,Thread Group 1-65,true,103,103,400
Country Select,200,OK,Thread Group 1-102,true,106,106,1205
UK Page,200,OK,Thread Group 1-91,true,106,106,1029
Chekout-Auth,200,OK,Thread Group 1-78,true,106,106,388
Chekout-Auth,200,OK,Thread Group 1-62,true,106,106,383
Chekout-Auth,200,OK,Thread Group 1-74,true,106,106,374
Country Select,200,OK,Thread Group 1-101,true,106,106,1386
BasketPage,200,OK,Thread Group 1-77,true,106,106,425
Chekout-Auth,200,OK,Thread Group 1-73,true,106,106,390
BasketPage,200,OK,Thread Group 1-64,true,106,106,447
AddToBasketPage,200,OK,Thread Group 1-20,true,106,106,359
Chekout-Auth,200,OK,Thread Group 1-16,true,106,106,390
AddToBasketPage,200,OK,Thread Group 1-56,true,106,106,407
UK Page,200,OK,Thread Group 1-68,true,106,106,1176
Chekout-Auth,200,OK,Thread Group 1-32,true,106,106,366
UK Page,200,OK,Thread Group 1-83,true,106,106,1481
UK Page,200,OK,Thread Group 1-96,true,106,106,1338
UK Page,200,OK,Thread Group 1-99,true,106,106,1236
AddToBasketPage,200,OK,Thread Group 1-71,true,106,106,356
UK Page,200,OK,Thread Group 1-66,true,106,106,945
Chekout-Auth,200,OK,Thread Group 1-34,true,106,106,397
AddToBasketPage,200,OK,Thread Group 1-54,true,106,106,468
AddToBasketPage,200,OK,Thread Group 1-6,true,106,106,406
Country Select,200,OK,Thread Group 1-30,true,106,106,1003
Chekout-Auth,200,OK,Thread Group 1-14,true,106,106,402
UK Page,200,OK,Thread Group 1-26,true,106,106,1384
UK Page,200,OK,Thread Group 1-84,true,106,106,1420
UK Page,200,OK,Thread Group 1-97,true,106,106,1326
UK Page,200,OK,Thread Group 1-98,true,106,106,1424
UK Page,200,OK,Thread Group 1-29,true,106,106,1008
UK Page,200,OK,Thread Group 1-69,true,106,106,1131
Country Select,200,OK,Thread Group 1-45,true,106,106,1118
UK Page,200,OK,Thread Group 1-65,true,106,106,892
UK Page,200,OK,Thread Group 1-94,true,106,106,1408
UK Page,200,OK,Thread Group 1-43,true,106,106,1005
Chekout-Auth,200,OK,Thread Group 1-31,true,106,106,395
BasketPage,200,OK,Thread Group 1-19,true,106,106,373
BasketPage,200,OK,Thread Group 1-47,true,106,106,363
AddToBasketPage,200,OK,Thread Group 1-59,true,106,106,351
UK Page,200,OK,Thread Group 1-81,true,106,106,1512
AddToBasketPage,200,OK,Thread Group 1-60,true,106,106,329
BasketPage,200,OK,Thread Group 1-8,true,106,106,270
UK Page,200,OK,Thread Group 1-12,true,106,106,1539
Honor 5X Details ,200,OK,Thread Group 1-87,true,106,106,1227
UK Page,200,OK,Thread Group 1-58,true,106,106,1501
BasketPage,200,OK,Thread Group 1-70,true,107,107,290
BasketPage,200,OK,Thread Group 1-4,true,108,108,231
BasketPage,200,OK,Thread Group 1-48,true,108,108,232
Honor 5X Details ,200,OK,Thread Group 1-28,true,108,108,1351
Country Select,200,OK,Thread Group 1-93,true,107,107,1627
UK Page,200,OK,Thread Group 1-95,true,106,106,1445
BasketPage,200,OK,Thread Group 1-79,true,107,107,279
Honor 5X Details ,200,OK,Thread Group 1-17,true,108,108,1359
BasketPage,200,OK,Thread Group 1-9,true,108,108,1060
Country Select,200,OK,Thread Group 1-67,true,107,107,1321
Honor 5X Details ,200,OK,Thread Group 1-11,true,108,108,1294
BasketPage,200,OK,Thread Group 1-27,true,108,108,1057
BasketPage,200,OK,Thread Group 1-7,true,108,108,228
Chekout-Auth,200,OK,Thread Group 1-13,true,108,108,1186
BasketPage,200,OK,Thread Group 1-22,true,108,108,241
UK Page,200,OK,Thread Group 1-10,true,108,108,1644
UK Page,200,OK,Thread Group 1-42,true,108,108,1639
BasketPage,200,OK,Thread Group 1-33,true,108,108,245
BasketPage,200,OK,Thread Group 1-18,true,108,108,241
Chekout-Auth,200,OK,Thread Group 1-39,true,108,108,1190
BasketPage,200,OK,Thread Group 1-2,true,109,109,251
Country Select,200,OK,Thread Group 1-92,true,109,109,3116
BasketPage,200,OK,Thread Group 1-36,true,109,109,250
