timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,Latency
1448547025091,684,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,1888,10,10,684
1448547025782,59,LG G3 16GB Page,200,OK,Thread Group 1-2,text,false,5798,10,10,59
1448547024734,1221,ListingPage,200,OK,Thread Group 1-1,text,true,10279,10,10,1209
1448547025271,715,HomePage,200,OK,Thread Group 1-4,text,true,9322,10,10,691
1448547024955,1149,ListingPage,200,OK,Thread Group 1-3,text,true,10279,10,10,1147
1448547025480,722,HomePage,200,OK,Thread Group 1-10,text,true,9322,10,10,722
1448547025745,498,ListingFilterPAge,200,OK,Thread Group 1-6,text,true,1888,10,10,498
1448547025543,709,HomePage,200,OK,Thread Group 1-5,text,true,9322,10,10,709
1448547026249,78,LG G3 16GB Page,200,OK,Thread Group 1-6,text,false,5798,10,10,76
1448547025967,418,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,1888,10,10,417
1448547025608,795,ListingPage,200,OK,Thread Group 1-8,text,true,10279,10,10,787
1448547025680,733,ListingPage,200,OK,Thread Group 1-9,text,true,10279,10,10,727
1448547025625,794,ListingPage,200,OK,Thread Group 1-7,text,true,10279,10,10,789
1448547025848,579,HomePage,200,OK,Thread Group 1-2,text,true,9322,10,10,579
1448547026399,74,LG G3 16GB Page,200,OK,Thread Group 1-1,text,false,5798,10,10,73
1448547026114,400,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,1888,10,10,400
1448547026520,57,LG G3 16GB Page,200,OK,Thread Group 1-3,text,false,5798,10,10,56
1448547025995,667,ListingPage,200,OK,Thread Group 1-4,text,true,10279,10,10,665
1448547026337,479,HomePage,200,OK,Thread Group 1-6,text,true,9322,10,10,477
1448547026209,611,ListingPage,200,OK,Thread Group 1-10,text,true,10279,10,10,610
1448547026428,398,ListingFilterPAge,200,OK,Thread Group 1-9,text,true,1888,10,10,398
1448547026258,623,ListingPage,200,OK,Thread Group 1-5,text,true,10279,10,10,620
1448547026837,58,LG G3 16GB Page,200,OK,Thread Group 1-9,text,false,5798,10,10,57
1448547026433,511,ListingFilterPAge,200,OK,Thread Group 1-7,text,true,1888,9,9,510
1448547026479,486,HomePage,200,OK,Thread Group 1-1,text,true,9322,9,9,485
1448547026954,61,LG G3 16GB Page,200,OK,Thread Group 1-7,text,false,5798,9,9,60
1448547026440,633,ListingPage,200,OK,Thread Group 1-2,text,true,10279,8,8,632
1448547026584,535,HomePage,200,OK,Thread Group 1-3,text,true,9322,8,8,534
1448547026414,709,ListingFilterPAge,200,OK,Thread Group 1-8,text,true,1888,8,8,709
1448547027133,58,LG G3 16GB Page,200,OK,Thread Group 1-8,text,false,5798,8,8,57
1448547026836,372,ListingFilterPAge,200,OK,Thread Group 1-10,text,true,1888,8,8,372
1448547027214,59,LG G3 16GB Page,200,OK,Thread Group 1-10,text,false,5798,8,8,59
1448547026673,670,ListingFilterPAge,200,OK,Thread Group 1-4,text,true,1888,7,7,669
1448547026825,572,ListingPage,200,OK,Thread Group 1-6,text,true,10279,7,7,568
1448547027353,61,LG G3 16GB Page,200,OK,Thread Group 1-4,text,false,5798,7,7,60
1448547026889,535,ListingFilterPAge,200,OK,Thread Group 1-5,text,true,1888,6,6,535
1448547027083,362,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,1888,6,6,362
1448547027438,58,LG G3 16GB Page,200,OK,Thread Group 1-5,text,false,5798,6,6,57
1448547027453,109,LG G3 16GB Page,200,OK,Thread Group 1-2,text,false,5798,5,5,63
1448547027196,440,HomePage,200,OK,Thread Group 1-8,text,true,9322,4,4,439
1448547027125,522,ListingPage,200,OK,Thread Group 1-3,text,true,10279,4,4,521
1448547026975,769,ListingPage,200,OK,Thread Group 1-1,text,true,10279,4,4,768
1448547027405,341,ListingFilterPAge,200,OK,Thread Group 1-6,text,true,1888,4,4,341
1448547027757,55,LG G3 16GB Page,200,OK,Thread Group 1-6,text,false,5798,4,4,54
1448547027653,327,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,1888,3,3,327
1448547027990,58,LG G3 16GB Page,200,OK,Thread Group 1-3,text,false,5798,3,3,57
1448547027751,355,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,1888,2,2,354
1448547028114,56,LG G3 16GB Page,200,OK,Thread Group 1-1,text,false,5798,2,2,55
1448547027645,598,ListingPage,200,OK,Thread Group 1-8,text,true,10279,1,1,596
1448547028263,328,ListingFilterPAge,200,OK,Thread Group 1-8,text,true,1888,1,1,328
1448547028599,56,LG G3 16GB Page,200,OK,Thread Group 1-8,text,false,5798,1,1,56
1448548274751,2,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:///vodafonetr-stage.pjmedia.co.uk/accessories,Thread Group 1-1,text,false,987,1,1,0
1448548274781,1028,HomePage,200,OK,Thread Group 1-1,text,true,9003,1,1,1028
1448548275814,906,ListingPage,200,OK,Thread Group 1-1,text,true,9944,1,1,896
1448548276731,377,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,1888,1,1,376
1448548277115,477,LG G3 16GB Page,200,OK,Thread Group 1-1,text,true,11571,1,1,475
1448548317390,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:///vodafonetr-stage.pjmedia.co.uk/accessories,Thread Group 1-1,text,false,987,1,1,0
1448548317399,640,HomePage,200,OK,Thread Group 1-1,text,true,9003,1,1,639
1448548318047,532,ListingPage,200,OK,Thread Group 1-1,text,true,9944,1,1,530
1448548318585,336,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,1888,1,1,336
1448548318927,409,LG G3 16GB Page,200,OK,Thread Group 1-1,text,true,11571,1,1,405
1448611905518,1975,HomePage,200,OK,Thread Group 1-1,text,true,8897,2,2,1975
1448611906887,751,HomePage,200,OK,Thread Group 1-2,text,true,8897,2,2,750
1448611907569,1297,ListingPage,200,OK,Thread Group 1-1,text,true,9849,2,2,1296
1448611907680,1205,ListingPage,200,OK,Thread Group 1-2,text,true,9849,2,2,1204
1448611908909,454,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,1888,2,2,454
1448611908872,493,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,1888,2,2,493
1448611909379,757,LG G3 16GB Page,200,OK,Thread Group 1-1,text,true,11484,3,3,751
1448611909383,754,LG G3 16GB Page,200,OK,Thread Group 1-2,text,true,11484,3,3,751
1448611909880,492,HomePage,200,OK,Thread Group 1-3,text,true,8897,3,3,491
1448611910152,399,HomePage,200,OK,Thread Group 1-2,text,true,8897,3,3,398
1448611910150,494,HomePage,200,OK,Thread Group 1-1,text,true,8897,3,3,492
1448611910379,501,ListingPage,200,OK,Thread Group 1-3,text,true,9849,3,3,499
1448611910558,534,ListingPage,200,OK,Thread Group 1-2,text,true,9849,3,3,533
1448611910651,590,ListingPage,200,OK,Thread Group 1-1,text,true,9849,3,3,589
1448611910886,738,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,1888,3,3,738
1448611911098,732,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,1888,3,3,732
1448611911248,836,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,1888,3,3,836
1448611911629,916,LG G3 16GB Page,200,OK,Thread Group 1-3,text,true,11484,3,3,915
1448611911836,775,LG G3 16GB Page,200,OK,Thread Group 1-2,text,true,11484,3,3,769
1448611912088,619,LG G3 16GB Page,200,OK,Thread Group 1-1,text,true,11484,3,3,615
1448611912551,498,HomePage,200,OK,Thread Group 1-3,text,true,8897,4,4,495
1448611912615,462,HomePage,200,OK,Thread Group 1-2,text,true,8897,4,4,461
1448611912714,486,HomePage,200,OK,Thread Group 1-1,text,true,8897,4,4,485
1448611912897,643,HomePage,200,OK,Thread Group 1-4,text,true,8897,4,4,642
1448611913055,590,ListingPage,200,OK,Thread Group 1-3,text,true,9849,4,4,590
1448611913098,575,ListingPage,200,OK,Thread Group 1-2,text,true,9849,4,4,564
1448611913206,629,ListingPage,200,OK,Thread Group 1-1,text,true,9849,4,4,628
1448611913652,323,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,1888,4,4,323
1448611913696,378,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,1888,4,4,378
1448611913549,532,ListingPage,200,OK,Thread Group 1-4,text,true,9849,4,4,522
1448611913842,356,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,1888,4,4,356
1448611913980,431,LG G3 16GB Page,200,OK,Thread Group 1-3,text,true,11484,4,4,426
1448611914087,328,ListingFilterPAge,200,OK,Thread Group 1-4,text,true,1888,4,4,328
1448611914084,448,LG G3 16GB Page,200,OK,Thread Group 1-2,text,true,11484,4,4,445
1448611914203,505,LG G3 16GB Page,200,OK,Thread Group 1-1,text,true,11484,4,4,503
1448611914422,431,LG G3 16GB Page,200,OK,Thread Group 1-4,text,true,11484,4,4,427
1448611914417,473,HomePage,200,OK,Thread Group 1-3,text,true,8897,4,4,472
1448611914538,498,HomePage,200,OK,Thread Group 1-2,text,true,8897,4,4,497
1448611914716,516,HomePage,200,OK,Thread Group 1-1,text,true,8897,4,4,516
1448611914860,476,HomePage,200,OK,Thread Group 1-4,text,true,8897,4,4,475
1448611914895,535,ListingPage,200,OK,Thread Group 1-3,text,true,9849,4,4,533
1448611915041,502,ListingPage,200,OK,Thread Group 1-2,text,true,9849,4,4,499
1448611915238,466,ListingPage,200,OK,Thread Group 1-1,text,true,9849,4,4,461
1448611915436,321,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,1888,4,4,321
1448611915549,332,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,1888,4,4,332
1448611915381,504,ListingPage,200,OK,Thread Group 1-4,text,true,9849,4,4,503
1448611915710,337,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,1888,5,5,337
1448611915888,369,ListingFilterPAge,200,OK,Thread Group 1-4,text,true,1888,5,5,368
1448611915885,468,LG G3 16GB Page,200,OK,Thread Group 1-2,text,true,11484,5,5,457
1448611915763,655,LG G3 16GB Page,200,OK,Thread Group 1-3,text,true,11484,5,5,653
1448611915896,560,HomePage,200,OK,Thread Group 1-5,text,true,8897,5,5,559
1448611916052,503,LG G3 16GB Page,200,OK,Thread Group 1-1,text,true,11484,5,5,502
1448611916263,408,LG G3 16GB Page,200,OK,Thread Group 1-4,text,true,11484,5,5,407
1448611916359,463,HomePage,200,OK,Thread Group 1-2,text,true,8897,5,5,452
1448611916421,445,HomePage,200,OK,Thread Group 1-3,text,true,8897,5,5,444
1448611916460,531,ListingPage,200,OK,Thread Group 1-5,text,true,9849,5,5,525
1448611916561,547,HomePage,200,OK,Thread Group 1-1,text,true,8897,5,5,546
1448611916678,466,HomePage,200,OK,Thread Group 1-4,text,true,8897,5,5,442
1448611916831,570,ListingPage,200,OK,Thread Group 1-2,text,true,9849,5,5,565
1448611916997,535,ListingFilterPAge,200,OK,Thread Group 1-5,text,true,1888,5,5,535
1448611916877,756,ListingPage,200,OK,Thread Group 1-3,text,true,9849,5,5,746
1448611917408,761,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,1888,5,5,761
1448611917111,1126,ListingPage,200,OK,Thread Group 1-1,text,true,9849,5,5,1126
1448611917639,646,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,1888,5,5,646
1448611917537,847,LG G3 16GB Page,200,OK,Thread Group 1-5,text,true,11484,5,5,837
1448611917148,1386,ListingPage,200,OK,Thread Group 1-4,text,true,9849,5,5,1385
1448611918241,504,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,1888,5,5,504
1448611918175,591,LG G3 16GB Page,200,OK,Thread Group 1-2,text,true,11484,5,5,588
1448611918288,575,LG G3 16GB Page,200,OK,Thread Group 1-3,text,true,11484,5,5,574
1448611918389,499,HomePage,200,OK,Thread Group 1-5,text,true,8897,6,6,498
1448611918539,528,ListingFilterPAge,200,OK,Thread Group 1-4,text,true,1888,6,6,528
1448611918751,456,LG G3 16GB Page,200,OK,Thread Group 1-1,text,true,11484,6,6,450
1448611918792,539,HomePage,200,OK,Thread Group 1-2,text,true,8897,6,6,532
1448611918869,587,HomePage,200,OK,Thread Group 1-3,text,true,8897,6,6,586
1448611918894,579,ListingPage,200,OK,Thread Group 1-5,text,true,9849,6,6,578
1448611918885,604,HomePage,200,OK,Thread Group 1-6,text,true,8897,6,6,603
1448611919073,749,LG G3 16GB Page,200,OK,Thread Group 1-4,text,true,11484,6,6,748
1448611919483,683,ListingFilterPAge,200,OK,Thread Group 1-5,text,true,1888,6,6,683
1448611919321,855,HomePage,200,OK,Thread Group 1-1,text,true,8897,6,6,854
1448611919473,946,ListingPage,200,OK,Thread Group 1-3,text,true,9849,6,6,945
1448611919343,1095,ListingPage,200,OK,Thread Group 1-2,text,true,9849,6,6,1094
1448611919500,958,ListingPage,200,OK,Thread Group 1-6,text,true,9849,6,6,957
1448611919837,645,HomePage,200,OK,Thread Group 1-4,text,true,8897,6,6,644
1448611920176,772,LG G3 16GB Page,200,OK,Thread Group 1-5,text,true,11484,6,6,763
1448611920469,480,ListingFilterPAge,200,OK,Thread Group 1-6,text,true,1888,6,6,480
1448611920450,522,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,1888,6,6,522
1448611920186,808,ListingPage,200,OK,Thread Group 1-1,text,true,9849,6,6,807
1448611920433,561,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,1888,6,6,561
1448611920490,957,ListingPage,200,OK,Thread Group 1-4,text,true,9849,6,6,956
1448611921006,702,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,1888,6,6,702
1448611920973,798,HomePage,200,OK,Thread Group 1-5,text,true,8897,6,6,797
1448611920972,858,LG G3 16GB Page,200,OK,Thread Group 1-6,text,true,11484,6,6,855
1448611921008,895,LG G3 16GB Page,200,OK,Thread Group 1-3,text,true,11484,7,7,887
1448611920980,1076,LG G3 16GB Page,200,OK,Thread Group 1-2,text,true,11484,7,7,1076
1448611921456,672,ListingFilterPAge,200,OK,Thread Group 1-4,text,true,1888,7,7,672
1448611921781,861,ListingPage,200,OK,Thread Group 1-5,text,true,9849,7,7,861
1448611921837,820,HomePage,200,OK,Thread Group 1-6,text,true,8897,7,7,806
1448611921912,780,HomePage,200,OK,Thread Group 1-3,text,true,8897,7,7,772
1448611921718,1002,LG G3 16GB Page,200,OK,Thread Group 1-1,text,true,11484,7,7,1000
1448611921892,935,HomePage,200,OK,Thread Group 1-7,text,true,8897,7,7,933
1448611922104,755,HomePage,200,OK,Thread Group 1-2,text,true,8897,7,7,755
1448611922131,865,LG G3 16GB Page,200,OK,Thread Group 1-4,text,true,11484,7,7,861
1448611922649,543,ListingFilterPAge,200,OK,Thread Group 1-5,text,true,1888,7,7,542
1448611922725,609,HomePage,200,OK,Thread Group 1-1,text,true,8897,7,7,606
1448611922662,697,ListingPage,200,OK,Thread Group 1-6,text,true,9849,7,7,696
1448611922696,713,ListingPage,200,OK,Thread Group 1-3,text,true,9849,7,7,712
1448611922833,638,ListingPage,200,OK,Thread Group 1-7,text,true,9849,7,7,637
1448611923057,427,HomePage,200,OK,Thread Group 1-4,text,true,8897,7,7,426
1448611922867,665,ListingPage,200,OK,Thread Group 1-2,text,true,9849,7,7,662
1448611923371,331,ListingFilterPAge,200,OK,Thread Group 1-6,text,true,1888,7,7,331
1448611923420,336,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,1888,7,7,336
1448611923485,351,ListingFilterPAge,200,OK,Thread Group 1-7,text,true,1888,7,7,351
1448611923539,395,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,1888,7,7,395
1448611923220,820,LG G3 16GB Page,200,OK,Thread Group 1-5,text,true,11484,7,7,819
1448611923497,570,ListingPage,200,OK,Thread Group 1-4,text,true,9849,7,7,569
1448611923716,493,LG G3 16GB Page,200,OK,Thread Group 1-6,text,true,11484,7,7,484
1448611923342,902,ListingPage,200,OK,Thread Group 1-1,text,true,9849,7,7,899
1448611923850,437,LG G3 16GB Page,200,OK,Thread Group 1-7,text,true,11484,7,7,434
1448611923770,545,LG G3 16GB Page,200,OK,Thread Group 1-3,text,true,11484,7,7,541
1448611923943,437,LG G3 16GB Page,200,OK,Thread Group 1-2,text,true,11484,7,7,436
1448611924074,382,ListingFilterPAge,200,OK,Thread Group 1-4,text,true,1888,7,7,382
1448611924256,312,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,1888,7,7,312
1448611924219,491,HomePage,200,OK,Thread Group 1-6,text,true,8897,7,7,482
1448611924297,475,HomePage,200,OK,Thread Group 1-7,text,true,8897,7,7,474
1448611924055,724,HomePage,200,OK,Thread Group 1-5,text,true,8897,7,7,718
1448611924383,424,HomePage,200,OK,Thread Group 1-2,text,true,8897,7,7,423
1448611924459,421,LG G3 16GB Page,200,OK,Thread Group 1-4,text,true,11484,7,7,416
1448611924324,679,HomePage,200,OK,Thread Group 1-3,text,true,8897,8,8,678
1448611924556,459,LG G3 16GB Page,200,OK,Thread Group 1-1,text,true,11484,8,8,457
1448611924699,537,ListingPage,200,OK,Thread Group 1-6,text,true,9849,8,8,533
1448611924879,408,HomePage,200,OK,Thread Group 1-4,text,true,8897,8,8,407
1448611924761,621,ListingPage,200,OK,Thread Group 1-7,text,true,9849,8,8,620
1448611924795,589,ListingPage,200,OK,Thread Group 1-2,text,true,9849,8,8,588
1448611924993,489,ListingPage,200,OK,Thread Group 1-3,text,true,9849,8,8,487
1448611924768,725,ListingPage,200,OK,Thread Group 1-5,text,true,9849,8,8,723
1448611925020,486,HomePage,200,OK,Thread Group 1-1,text,true,8897,8,8,485
1448611924871,678,HomePage,200,OK,Thread Group 1-8,text,true,8897,8,8,677
1448611925240,335,ListingFilterPAge,200,OK,Thread Group 1-6,text,true,1888,8,8,335
1448611925292,487,ListingPage,200,OK,Thread Group 1-4,text,true,9849,8,8,485
1448611925616,339,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,1888,8,8,338
1448611925617,378,ListingFilterPAge,200,OK,Thread Group 1-5,text,true,1888,8,8,378
1448611925617,492,LG G3 16GB Page,200,OK,Thread Group 1-6,text,true,11484,8,8,489
1448611925616,528,ListingPage,200,OK,Thread Group 1-1,text,true,9849,8,8,528
1448611925784,366,ListingFilterPAge,200,OK,Thread Group 1-4,text,true,1888,8,8,366
1448611925616,553,ListingPage,200,OK,Thread Group 1-8,text,true,9849,8,8,552
1448611925615,650,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,1888,8,8,650
1448611925615,664,ListingFilterPAge,200,OK,Thread Group 1-7,text,true,1888,8,8,664
1448611925958,421,LG G3 16GB Page,200,OK,Thread Group 1-3,text,true,11484,8,8,419
1448611926148,401,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,1888,8,8,401
1448611925999,530,LG G3 16GB Page,200,OK,Thread Group 1-5,text,true,11484,8,8,528
1448611926115,484,HomePage,200,OK,Thread Group 1-6,text,true,8897,8,8,483
1448611926283,477,LG G3 16GB Page,200,OK,Thread Group 1-7,text,true,11484,8,8,472
1448611926172,600,ListingFilterPAge,200,OK,Thread Group 1-8,text,true,1888,8,8,600
1448611926384,406,HomePage,200,OK,Thread Group 1-3,text,true,8897,8,8,405
1448611926153,704,LG G3 16GB Page,200,OK,Thread Group 1-4,text,false,6600,8,8,703
1448611926272,592,LG G3 16GB Page,200,OK,Thread Group 1-2,text,true,11484,8,8,485
1448611926553,467,HomePage,200,OK,Thread Group 1-5,text,true,8897,8,8,466
1448611926552,496,LG G3 16GB Page,200,OK,Thread Group 1-1,text,true,11484,8,8,495
1448611926603,525,ListingPage,200,OK,Thread Group 1-6,text,true,9849,8,8,525
1448611926765,451,HomePage,200,OK,Thread Group 1-7,text,true,8897,8,8,450
1448611926868,442,HomePage,200,OK,Thread Group 1-4,text,true,8897,8,8,439
1448611926872,604,HomePage,200,OK,Thread Group 1-2,text,true,8897,8,8,603
1448611926794,800,ListingPage,200,OK,Thread Group 1-3,text,true,9849,8,8,800
1448611926776,900,LG G3 16GB Page,200,OK,Thread Group 1-8,text,true,11484,8,8,899
1448611927057,666,HomePage,200,OK,Thread Group 1-1,text,true,8897,8,8,664
1448611927139,676,ListingFilterPAge,200,OK,Thread Group 1-6,text,true,1888,8,8,676
1448611927029,836,ListingPage,200,OK,Thread Group 1-5,text,true,9849,8,8,834
1448611927826,57,LG G3 16GB Page,200,OK,Thread Group 1-6,text,false,5794,9,9,57
1448611927607,586,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,1888,9,9,586
1448611927226,1017,ListingPage,200,OK,Thread Group 1-7,text,true,9849,9,9,1016
1448611928207,56,LG G3 16GB Page,200,OK,Thread Group 1-3,text,false,5794,9,9,55
1448611927322,969,ListingPage,200,OK,Thread Group 1-4,text,true,9849,9,9,968
1448611927873,654,ListingFilterPAge,200,OK,Thread Group 1-5,text,true,1888,9,9,653
1448611927689,845,HomePage,200,OK,Thread Group 1-8,text,true,8897,9,9,841
1448611927489,1099,ListingPage,200,OK,Thread Group 1-2,text,true,9849,9,9,1098
1448611928539,51,LG G3 16GB Page,200,OK,Thread Group 1-5,text,false,5794,9,9,50
1448611927891,710,HomePage,200,OK,Thread Group 1-6,text,true,8897,9,9,708
1448611927879,767,HomePage,200,OK,Thread Group 1-9,text,true,8897,9,9,767
1448611927734,951,ListingPage,200,OK,Thread Group 1-1,text,true,9849,9,9,950
1448611928254,439,ListingFilterPAge,200,OK,Thread Group 1-7,text,true,1888,9,9,439
1448611928701,51,LG G3 16GB Page,200,OK,Thread Group 1-7,text,false,5794,9,9,50
1448611928273,542,HomePage,200,OK,Thread Group 1-3,text,true,8897,9,9,539
1448611928302,535,ListingFilterPAge,200,OK,Thread Group 1-4,text,true,1888,9,9,535
1448611928849,57,LG G3 16GB Page,200,OK,Thread Group 1-4,text,false,5794,9,9,56
1448611928596,360,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,1888,9,9,360
1448611928966,49,LG G3 16GB Page,200,OK,Thread Group 1-2,text,false,5794,9,9,48
1448611928606,418,HomePage,200,OK,Thread Group 1-5,text,true,8897,9,9,417
1448611928694,349,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,1888,9,9,349
1448611928553,519,ListingPage,200,OK,Thread Group 1-8,text,true,9849,9,9,518
1448611929052,64,LG G3 16GB Page,200,OK,Thread Group 1-1,text,false,5794,9,9,64
1448611928614,548,ListingPage,200,OK,Thread Group 1-6,text,true,9849,9,9,547
1448611928763,421,HomePage,200,OK,Thread Group 1-7,text,true,8897,9,9,410
1448611928654,531,ListingPage,200,OK,Thread Group 1-9,text,true,9849,9,9,531
1448611928919,472,HomePage,200,OK,Thread Group 1-4,text,true,8897,9,9,470
1448611928828,614,ListingPage,200,OK,Thread Group 1-3,text,true,9849,9,9,614
1448611929080,365,ListingFilterPAge,200,OK,Thread Group 1-8,text,true,1888,9,9,365
1448611929028,449,HomePage,200,OK,Thread Group 1-2,text,true,8897,9,9,449
1448611929170,337,ListingFilterPAge,200,OK,Thread Group 1-6,text,true,1888,9,9,337
1448611929484,54,LG G3 16GB Page,200,OK,Thread Group 1-8,text,false,5794,9,9,53
1448611929198,331,ListingFilterPAge,200,OK,Thread Group 1-9,text,true,1888,9,9,331
1448611929124,436,HomePage,200,OK,Thread Group 1-1,text,true,8897,9,9,436
1448611929533,54,LG G3 16GB Page,200,OK,Thread Group 1-6,text,false,5794,9,9,53
1448611929040,544,ListingPage,200,OK,Thread Group 1-5,text,true,9849,9,9,543
1448611929555,62,LG G3 16GB Page,200,OK,Thread Group 1-9,text,false,5794,9,9,61
1448611929194,541,ListingPage,200,OK,Thread Group 1-7,text,true,9849,9,9,539
1448611929456,387,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,1888,9,9,386
1448611929881,51,LG G3 16GB Page,200,OK,Thread Group 1-3,text,false,5794,9,9,50
1448611929609,328,ListingFilterPAge,200,OK,Thread Group 1-5,text,true,1888,9,9,328
1448611929403,552,ListingPage,200,OK,Thread Group 1-4,text,true,9849,9,9,550
1448611929505,532,ListingPage,200,OK,Thread Group 1-2,text,true,9849,9,9,532
1448611929957,64,LG G3 16GB Page,200,OK,Thread Group 1-5,text,false,5794,9,9,64
1448611929595,477,HomePage,200,OK,Thread Group 1-6,text,true,8897,9,9,476
1448611929546,526,HomePage,200,OK,Thread Group 1-8,text,true,8897,9,9,427
1448611929627,455,HomePage,200,OK,Thread Group 1-9,text,true,8897,9,9,454
1448611929585,530,ListingPage,200,OK,Thread Group 1-1,text,true,9849,9,9,529
1448611929764,365,ListingFilterPAge,200,OK,Thread Group 1-7,text,true,1888,9,9,365
1448611930136,51,LG G3 16GB Page,200,OK,Thread Group 1-7,text,false,5794,9,9,50
1448611929981,745,ListingFilterPAge,200,OK,Thread Group 1-4,text,true,1888,9,9,745
1448611929948,791,HomePage,200,OK,Thread Group 1-3,text,true,8897,9,9,790
1448611930123,620,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,1888,9,9,620
1448611930045,701,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,1888,9,9,701
1448611930048,731,HomePage,200,OK,Thread Group 1-5,text,true,8897,9,9,731
1448611930738,65,LG G3 16GB Page,200,OK,Thread Group 1-4,text,false,5794,9,9,64
1448611930760,62,LG G3 16GB Page,200,OK,Thread Group 1-1,text,false,5794,9,9,62
1448611930760,82,LG G3 16GB Page,200,OK,Thread Group 1-2,text,false,5794,9,9,81
1448611930203,672,HomePage,200,OK,Thread Group 1-7,text,true,8897,7,7,669
1448611930080,824,ListingPage,200,OK,Thread Group 1-6,text,true,9849,8,8,823
1448611930093,840,ListingPage,200,OK,Thread Group 1-9,text,true,9849,8,8,839
1448611930087,943,ListingPage,200,OK,Thread Group 1-8,text,true,9849,8,8,942
1448611930751,712,ListingPage,200,OK,Thread Group 1-3,text,true,9849,8,8,710
1448611930912,564,ListingFilterPAge,200,OK,Thread Group 1-6,text,true,1888,8,8,564
1448611930788,691,ListingPage,200,OK,Thread Group 1-5,text,true,9849,8,8,690
1448611930939,595,ListingFilterPAge,200,OK,Thread Group 1-9,text,true,1888,8,8,595
1448611931485,55,LG G3 16GB Page,200,OK,Thread Group 1-6,text,false,5794,8,8,54
1448611930811,751,HomePage,200,OK,Thread Group 1-4,text,true,8897,8,8,750
1448611931544,59,LG G3 16GB Page,200,OK,Thread Group 1-9,text,false,5794,8,8,59
1448611930884,743,ListingPage,200,OK,Thread Group 1-7,text,true,9849,8,8,741
1448611930898,752,HomePage,200,OK,Thread Group 1-10,text,true,8897,8,8,752
1448611931040,630,ListingFilterPAge,200,OK,Thread Group 1-8,text,true,1888,8,8,630
1448611931678,55,LG G3 16GB Page,200,OK,Thread Group 1-8,text,false,5794,8,8,54
1448611931474,487,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,1888,8,8,487
1448611931973,57,LG G3 16GB Page,200,OK,Thread Group 1-3,text,false,5794,8,8,56
1448611931498,581,ListingFilterPAge,200,OK,Thread Group 1-5,text,true,1888,7,7,580
1448611931634,463,ListingFilterPAge,200,OK,Thread Group 1-7,text,true,1888,7,7,463
1448611932088,60,LG G3 16GB Page,200,OK,Thread Group 1-5,text,false,5794,7,7,59
1448611932110,50,LG G3 16GB Page,200,OK,Thread Group 1-7,text,false,5794,7,7,50
1448611931559,649,HomePage,200,OK,Thread Group 1-6,text,true,8897,7,7,646
1448611931610,610,HomePage,200,OK,Thread Group 1-9,text,true,8897,7,7,609
1448611931659,722,ListingPage,200,OK,Thread Group 1-10,text,true,9849,7,7,718
1448611931571,892,ListingPage,200,OK,Thread Group 1-4,text,true,9849,7,7,891
1448611932170,597,HomePage,200,OK,Thread Group 1-7,text,true,8897,7,7,593
1448611932156,627,HomePage,200,OK,Thread Group 1-5,text,true,8897,7,7,626
