timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency
1448547010641,685,ListingPage,200,OK,Thread Group 1-5,text,true,,10279,10,10,684
1448547011018,722,ListingPage,200,OK,Thread Group 1-2,text,true,,10279,10,10,716
1448547010953,793,ListingPage,200,OK,Thread Group 1-6,text,true,,10279,10,10,789
1448547011003,762,ListingPage,200,OK,Thread Group 1-1,text,true,,10279,10,10,759
1448547011034,821,ListingPage,200,OK,Thread Group 1-3,text,true,,10279,10,10,819
1448547011583,866,ListingPage,200,OK,Thread Group 1-8,text,true,,10279,10,10,866
1448547012218,842,ListingPage,200,OK,Thread Group 1-9,text,true,,10279,10,10,841
1448547012408,1029,ListingPage,200,OK,Thread Group 1-4,text,true,,10279,10,10,1029
1448547012417,1029,ListingPage,200,OK,Thread Group 1-7,text,true,,10279,10,10,1028
1448547012580,916,ListingPage,200,OK,Thread Group 1-10,text,true,,10279,10,10,916
1448547012639,892,ListingPage,200,OK,Thread Group 1-5,text,true,,10279,10,10,891
