label,responseCode,responseMessage,threadName,success,grpThreads,allThreads,Latency
Country Select,200,OK,Thread Group 1-26,true,32,32,4152
UK Page,200,OK,Thread Group 1-6,true,33,33,3938
Country Select,200,OK,Thread Group 1-9,true,33,33,2346
BasketPage,200,OK,Thread Group 1-1,true,33,33,214
Country Select,200,OK,Thread Group 1-3,true,34,34,1049
Country Select,200,OK,Thread Group 1-27,true,34,34,4420
UK Page,200,OK,Thread Group 1-26,true,35,35,1346
UK Page,200,OK,Thread Group 1-25,true,35,35,844
Honor 5X Details ,200,OK,Thread Group 1-21,true,35,35,232
UK Page,200,OK,Thread Group 1-24,true,36,36,2628
BasketPage,200,OK,Thread Group 1-12,true,37,37,546
Country Select,200,OK,Thread Group 1-29,true,37,37,4860
Country Select,200,OK,Thread Group 1-28,true,37,37,5503
UK Page,200,OK,Thread Group 1-11,true,38,38,1446
Honor 5X Details ,200,OK,Thread Group 1-2,true,40,40,2518
Country Select,200,OK,Thread Group 1-30,true,40,40,6291
BasketPage,200,OK,Thread Group 1-10,true,40,40,535
AddToBasketPage,200,OK,Thread Group 1-19,true,40,40,531
Chekout-Auth,200,OK,Thread Group 1-15,true,41,41,890
UK Page,200,OK,Thread Group 1-5,true,41,41,2995
BasketPage,200,OK,Thread Group 1-7,true,41,41,557
AddToBasketPage,200,OK,Thread Group 1-14,true,41,41,1167
UK Page,200,OK,Thread Group 1-9,true,41,41,4001
UK Page,200,OK,Thread Group 1-16,true,41,41,3677
Honor 5X Details ,200,OK,Thread Group 1-20,true,41,41,326
Country Select,200,OK,Thread Group 1-32,true,42,42,6039
Country Select,200,OK,Thread Group 1-33,true,42,42,5528
AddToBasketPage,200,OK,Thread Group 1-13,true,42,42,1995
UK Page,200,OK,Thread Group 1-18,true,42,42,2460
AddToBasketPage,200,OK,Thread Group 1-21,true,42,42,2980
Chekout-Auth,200,OK,Thread Group 1-1,true,42,42,912
Country Select,200,OK,Thread Group 1-31,true,42,42,6475
Honor 5X Details ,200,OK,Thread Group 1-17,true,42,42,1500
UK Page,200,OK,Thread Group 1-3,true,42,42,4084
BasketPage,200,OK,Thread Group 1-19,true,42,42,660
Chekout-Auth,200,OK,Thread Group 1-12,true,42,42,2401
UK Page,200,OK,Thread Group 1-29,true,43,43,3125
UK Page,200,OK,Thread Group 1-27,true,43,43,3783
Country Select,200,OK,Thread Group 1-35,true,43,43,4910
Honor 5X Details ,200,OK,Thread Group 1-22,true,43,43,3415
Country Select,200,OK,Thread Group 1-34,true,43,43,5873
UK Page,200,OK,Thread Group 1-28,true,44,44,2412
Chekout-Auth,200,OK,Thread Group 1-7,true,44,44,345
Country Select,200,OK,Thread Group 1-15,true,44,44,465
UK Page,200,OK,Thread Group 1-32,true,45,45,1735
Country Select,200,OK,Thread Group 1-36,true,45,45,5430
UK Page,200,OK,Thread Group 1-33,true,45,45,1779
AddToBasketPage,200,OK,Thread Group 1-20,true,45,45,297
UK Page,200,OK,Thread Group 1-30,true,45,45,1953
Country Select,200,OK,Thread Group 1-37,true,45,45,5096
BasketPage,200,OK,Thread Group 1-14,true,45,45,240
Country Select,200,OK,Thread Group 1-39,true,45,45,4082
Country Select,200,OK,Thread Group 1-38,true,45,45,3896
BasketPage,200,OK,Thread Group 1-21,true,46,46,540
Country Select,200,OK,Thread Group 1-1,true,47,47,2923
Honor 5X Details ,200,OK,Thread Group 1-26,true,47,47,1278
Chekout-Auth,200,OK,Thread Group 1-14,true,48,48,522
UK Page,200,OK,Thread Group 1-39,true,48,48,1340
AddToBasketPage,200,OK,Thread Group 1-22,true,48,48,1168
BasketPage,200,OK,Thread Group 1-20,true,48,48,685
Honor 5X Details ,200,OK,Thread Group 1-5,true,48,48,634
UK Page,200,OK,Thread Group 1-31,true,48,48,2306
Country Select,200,OK,Thread Group 1-14,true,48,48,299
UK Page,200,OK,Thread Group 1-36,true,48,48,1867
Honor 5X Details ,200,OK,Thread Group 1-33,true,48,48,713
Honor 5X Details ,200,OK,Thread Group 1-25,true,48,48,3303
Country Select,200,OK,Thread Group 1-43,true,48,48,3622
Honor 5X Details ,200,OK,Thread Group 1-32,true,49,49,703
Country Select,200,OK,Thread Group 1-41,true,49,49,4891
UK Page,200,OK,Thread Group 1-1,true,49,49,869
AddToBasketPage,200,OK,Thread Group 1-26,true,49,49,524
UK Page,200,OK,Thread Group 1-15,true,49,49,2038
Country Select,200,OK,Thread Group 1-40,true,49,49,5666
UK Page,200,OK,Thread Group 1-14,true,49,49,575
Country Select,200,OK,Thread Group 1-44,true,50,50,3655
UK Page,200,OK,Thread Group 1-37,true,50,50,2816
AddToBasketPage,200,OK,Thread Group 1-33,true,50,50,286
Honor 5X Details ,200,OK,Thread Group 1-18,true,50,50,2402
Country Select,200,OK,Thread Group 1-46,true,50,50,2774
AddToBasketPage,200,OK,Thread Group 1-32,true,50,50,383
Honor 5X Details ,200,OK,Thread Group 1-29,true,51,51,1676
UK Page,200,OK,Thread Group 1-34,true,51,51,3891
AddToBasketPage,200,OK,Thread Group 1-5,true,51,51,276
BasketPage,200,OK,Thread Group 1-22,true,51,51,313
UK Page,200,OK,Thread Group 1-35,true,51,51,3589
Country Select,200,OK,Thread Group 1-42,true,51,51,4218
Country Select,200,OK,Thread Group 1-12,true,51,51,5355
BasketPage,200,OK,Thread Group 1-26,true,51,51,451
BasketPage,200,OK,Thread Group 1-33,true,52,52,649
UK Page,200,OK,Thread Group 1-46,true,53,53,1547
AddToBasketPage,200,OK,Thread Group 1-18,true,53,53,675
BasketPage,200,OK,Thread Group 1-32,true,54,54,615
Honor 5X Details ,200,OK,Thread Group 1-30,true,54,54,1492
Country Select,200,OK,Thread Group 1-47,true,55,55,2087
Honor 5X Details ,200,OK,Thread Group 1-39,true,56,56,328
Chekout-Auth,200,OK,Thread Group 1-10,true,56,56,581
AddToBasketPage,200,OK,Thread Group 1-2,true,56,56,581
Honor 5X Details ,200,OK,Thread Group 1-8,true,56,56,4774
Honor 5X Details ,200,OK,Thread Group 1-24,true,57,57,2554
Honor 5X Details ,200,OK,Thread Group 1-16,true,57,57,1535
UK Page,200,OK,Thread Group 1-41,true,58,58,438
BasketPage,200,OK,Thread Group 1-5,true,58,58,405
Country Select,200,OK,Thread Group 1-48,true,59,59,7041
BasketPage,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-2,false,60,60,0
BasketPage,200,OK,Thread Group 1-13,true,60,60,598
UK Page,200,OK,Thread Group 1-38,true,60,60,6541
Chekout-Auth,200,OK,Thread Group 1-21,true,60,60,843
Country Select,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-10,false,61,61,0
UK Page,200,OK,Thread Group 1-43,true,62,62,323
Honor 5X Details ,200,OK,Thread Group 1-27,true,62,62,1690
Honor 5X Details ,200,OK,Thread Group 1-3,true,62,62,2251
Honor 5X Details ,200,OK,Thread Group 1-9,true,63,63,1488
UK Page,200,OK,Thread Group 1-44,true,63,63,5796
AddToBasketPage,200,OK,Thread Group 1-17,true,63,63,474
BasketPage,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-17,false,63,63,0
AddToBasketPage,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-9,false,63,63,0
Honor 5X Details ,200,OK,Thread Group 1-1,true,63,63,1093
Chekout-Auth,200,OK,Thread Group 1-22,true,64,64,605
Honor 5X Details ,200,OK,Thread Group 1-11,true,64,64,3232
Honor 5X Details ,200,OK,Thread Group 1-4,true,64,64,6733
AddToBasketPage,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-4,false,64,64,0
Chekout-Auth,200,OK,Thread Group 1-33,true,64,64,2025
Chekout-Auth,200,OK,Thread Group 1-20,true,64,64,4245
UK Page,200,OK,Thread Group 1-40,true,64,64,7538
Chekout-Auth,200,OK,Thread Group 1-32,true,64,64,3316
AddToBasketPage,200,OK,Thread Group 1-29,true,64,64,451
BasketPage,200,OK,Thread Group 1-18,true,64,64,3744
Chekout-Auth,200,OK,Thread Group 1-19,true,64,64,579
Country Select,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-19,false,64,64,0
Chekout-Auth,200,OK,Thread Group 1-26,true,64,64,2617
AddToBasketPage,200,OK,Thread Group 1-25,true,65,65,282
Country Select,200,OK,Thread Group 1-7,true,65,65,12435
UK Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-7,false,65,65,0
AddToBasketPage,200,OK,Thread Group 1-39,true,65,65,2459
UK Page,200,OK,Thread Group 1-42,true,65,65,6852
AddToBasketPage,200,OK,Thread Group 1-8,true,65,65,2421
Country Select,200,OK,Thread Group 1-21,true,65,65,1269
Country Select,200,OK,Thread Group 1-50,true,65,65,9422
AddToBasketPage,200,OK,Thread Group 1-16,true,65,65,2372
Honor 5X Details ,200,OK,Thread Group 1-23,true,66,66,5615
UK Page,200,OK,Thread Group 1-47,true,66,66,5707
Country Select,200,OK,Thread Group 1-33,true,67,67,830
Country Select,200,OK,Thread Group 1-45,true,67,67,13308
Country Select,200,OK,Thread Group 1-26,true,67,67,1506
AddToBasketPage,200,OK,Thread Group 1-11,true,67,67,659
AddToBasketPage,200,OK,Thread Group 1-24,true,67,67,2186
Country Select,200,OK,Thread Group 1-20,true,67,67,949
Honor 5X Details ,200,OK,Thread Group 1-14,true,67,67,1639
Country Select,200,OK,Thread Group 1-57,true,67,67,6536
Country Select,200,OK,Thread Group 1-61,true,68,68,4306
Chekout-Auth,200,OK,Thread Group 1-2,true,68,68,2727
BasketPage,200,OK,Thread Group 1-16,true,68,68,626
Honor 5X Details ,200,OK,Thread Group 1-35,true,68,68,5628
BasketPage,200,OK,Thread Group 1-4,true,68,68,1792
Country Select,200,OK,Thread Group 1-60,true,68,68,5089
Honor 5X Details ,200,OK,Thread Group 1-6,true,68,68,4968
Chekout-Auth,200,OK,Thread Group 1-17,true,68,68,2271
Honor 5X Details ,200,OK,Thread Group 1-46,true,68,68,5209
BasketPage,200,OK,Thread Group 1-29,true,68,68,870
BasketPage,200,OK,Thread Group 1-8,true,68,68,698
BasketPage,200,OK,Thread Group 1-39,true,68,68,811
Country Select,200,OK,Thread Group 1-63,true,68,68,3359
AddToBasketPage,200,OK,Thread Group 1-1,true,68,68,561
AddToBasketPage,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-6,false,68,68,0
Country Select,200,OK,Thread Group 1-64,true,68,68,2909
UK Page,200,OK,Thread Group 1-26,true,68,68,656
UK Page,200,OK,Thread Group 1-61,true,68,68,440
BasketPage,200,OK,Thread Group 1-11,true,68,68,430
BasketPage,200,OK,Thread Group 1-24,true,68,68,418
Country Select,200,OK,Thread Group 1-51,true,68,68,10803
UK Page,200,OK,Thread Group 1-21,true,69,69,1634
AddToBasketPage,200,OK,Thread Group 1-14,true,69,69,367
UK Page,200,OK,Thread Group 1-57,true,69,69,551
AddToBasketPage,200,OK,Thread Group 1-30,true,69,69,4880
BasketPage,200,OK,Thread Group 1-9,true,69,69,2952
Country Select,200,OK,Thread Group 1-59,true,69,69,6358
AddToBasketPage,200,OK,Thread Group 1-23,true,69,69,678
Honor 5X Details ,200,OK,Thread Group 1-15,true,69,69,549
Country Select,200,OK,Thread Group 1-56,true,70,70,8496
Country Select,200,OK,Thread Group 1-17,true,70,70,287
Country Select,200,OK,Thread Group 1-53,true,70,70,10506
Country Select,200,OK,Thread Group 1-49,true,70,70,12919
UK Page,200,OK,Thread Group 1-20,true,70,70,833
UK Page,200,OK,Thread Group 1-63,true,70,70,366
UK Page,200,OK,Thread Group 1-33,true,70,70,1422
Chekout-Auth,200,OK,Thread Group 1-16,true,70,70,225
Country Select,200,OK,Thread Group 1-54,true,70,70,10186
UK Page,200,OK,Thread Group 1-50,true,70,70,1653
Chekout-Auth,200,OK,Thread Group 1-4,true,70,70,242
UK Page,200,OK,Thread Group 1-64,true,71,71,1308
Chekout-Auth,200,OK,Thread Group 1-29,true,71,71,251
Country Select,200,OK,Thread Group 1-22,true,72,72,647
UK Page,200,OK,Thread Group 1-45,true,72,72,636
AddToBasketPage,200,OK,Thread Group 1-35,true,72,72,224
Country Select,200,OK,Thread Group 1-55,true,72,72,10691
AddToBasketPage,200,OK,Thread Group 1-46,true,73,73,253
Country Select,200,OK,Thread Group 1-67,true,73,73,3707
UK Page,200,OK,Thread Group 1-17,true,73,73,1847
UK Page,200,OK,Thread Group 1-10,true,73,73,3418
Country Select,200,OK,Thread Group 1-16,true,74,74,1915
BasketPage,200,OK,Thread Group 1-14,true,74,74,1043
Chekout-Auth,200,OK,Thread Group 1-39,true,74,74,287
Honor 5X Details ,200,OK,Thread Group 1-40,true,74,74,1032
BasketPage,200,OK,Thread Group 1-1,true,74,74,264
Chekout-Auth,200,OK,Thread Group 1-9,true,74,74,896
Country Select,200,OK,Thread Group 1-29,true,74,74,2107
AddToBasketPage,200,OK,Thread Group 1-15,true,74,74,828
UK Page,200,OK,Thread Group 1-56,true,75,75,2073
BasketPage,200,OK,Thread Group 1-6,true,75,75,2161
BasketPage,200,OK,Thread Group 1-30,true,75,75,893
Country Select,200,OK,Thread Group 1-32,true,75,75,6629
Country Select,200,OK,Thread Group 1-9,true,76,76,914
Honor 5X Details ,200,OK,Thread Group 1-41,true,76,76,4177
Chekout-Auth,200,OK,Thread Group 1-8,true,77,77,263
BasketPage,200,OK,Thread Group 1-25,true,77,77,736
Country Select,200,OK,Thread Group 1-39,true,77,77,1995
Honor 5X Details ,200,OK,Thread Group 1-26,true,77,77,1297
BasketPage,200,OK,Thread Group 1-35,true,77,77,1048
Honor 5X Details ,200,OK,Thread Group 1-28,true,77,77,2253
Country Select,200,OK,Thread Group 1-65,true,77,77,7776
Country Select,200,OK,Thread Group 1-2,true,78,78,5866
Chekout-Auth,200,OK,Thread Group 1-18,true,78,78,3721
Honor 5X Details ,200,OK,Thread Group 1-31,true,78,78,2045
AddToBasketPage,200,OK,Thread Group 1-27,true,78,78,4672
BasketPage,200,OK,Thread Group 1-46,true,78,78,980
Chekout-Auth,200,OK,Thread Group 1-11,true,78,78,908
UK Page,200,OK,Thread Group 1-29,true,78,78,1014
Honor 5X Details ,200,OK,Thread Group 1-42,true,78,78,1876
Chekout-Auth,200,OK,Thread Group 1-5,true,79,79,2237
Chekout-Auth,200,OK,Thread Group 1-14,true,79,79,840
Country Select,200,OK,Thread Group 1-4,true,80,80,5479
Country Select,200,OK,Thread Group 1-68,true,80,80,7291
Honor 5X Details ,200,OK,Thread Group 1-7,true,80,80,2200
BasketPage,200,OK,Thread Group 1-15,true,80,80,943
UK Page,200,OK,Thread Group 1-9,true,80,80,1374
Country Select,200,OK,Thread Group 1-70,true,80,80,6236
UK Page,200,OK,Thread Group 1-55,true,80,80,3500
UK Page,200,OK,Thread Group 1-16,true,80,80,3953
Honor 5X Details ,200,OK,Thread Group 1-44,true,80,80,1916
Chekout-Auth,200,OK,Thread Group 1-13,true,80,80,1324
UK Page,200,OK,Thread Group 1-67,true,80,80,3403
Country Select,200,OK,Thread Group 1-8,true,81,81,2387
UK Page,200,OK,Thread Group 1-48,true,81,81,2515
AddToBasketPage,200,OK,Thread Group 1-3,true,81,81,6698
Honor 5X Details ,200,OK,Thread Group 1-63,true,81,81,981
Country Select,200,OK,Thread Group 1-62,true,81,81,11648
Country Select,200,OK,Thread Group 1-58,true,81,81,14258
Honor 5X Details ,200,OK,Thread Group 1-17,true,81,81,926
Country Select,200,OK,Thread Group 1-72,true,82,82,6235
UK Page,200,OK,Thread Group 1-19,true,82,82,8340
AddToBasketPage,200,OK,Thread Group 1-41,true,82,82,1144
AddToBasketPage,200,OK,Thread Group 1-42,true,82,82,1616
UK Page,200,OK,Thread Group 1-22,true,83,83,4521
AddToBasketPage,200,OK,Thread Group 1-44,true,83,83,646
UK Page,200,OK,Thread Group 1-49,true,83,83,6305
Country Select,200,OK,Thread Group 1-74,true,83,83,5952
AddToBasketPage,200,OK,Thread Group 1-63,true,84,84,720
Country Select,200,OK,Thread Group 1-11,true,84,84,3784
AddToBasketPage,200,OK,Thread Group 1-17,true,84,84,809
UK Page,200,OK,Thread Group 1-51,true,84,84,7378
Country Select,200,OK,Thread Group 1-75,true,85,85,6035
Chekout-Auth,200,OK,Thread Group 1-24,true,85,85,3932
Country Select,200,OK,Thread Group 1-76,true,85,85,5658
Honor 5X Details ,200,OK,Thread Group 1-57,true,85,85,3131
Honor 5X Details ,200,OK,Thread Group 1-64,true,85,85,2248
Chekout-Auth,200,OK,Thread Group 1-35,true,85,85,1126
Country Select,200,OK,Thread Group 1-73,true,85,85,7046
Honor 5X Details ,200,OK,Thread Group 1-47,true,85,85,1121
Chekout-Auth,200,OK,Thread Group 1-1,true,85,85,881
Country Select,200,OK,Thread Group 1-13,true,85,85,2966
BasketPage,200,OK,Thread Group 1-44,true,86,86,810
UK Page,200,OK,Thread Group 1-32,true,86,86,4853
Honor 5X Details ,200,OK,Thread Group 1-37,true,86,86,6157
Honor 5X Details ,200,OK,Thread Group 1-20,true,86,86,713
Chekout-Auth,200,OK,Thread Group 1-6,true,86,86,1287
BasketPage,200,OK,Thread Group 1-17,true,86,86,582
UK Page,200,OK,Thread Group 1-62,true,86,86,3178
UK Page,200,OK,Thread Group 1-74,true,86,86,1833
UK Page,200,OK,Thread Group 1-70,true,87,87,2389
Country Select,200,OK,Thread Group 1-71,true,87,87,5298
UK Page,200,OK,Thread Group 1-76,true,87,87,1156
Honor 5X Details ,200,OK,Thread Group 1-16,true,87,87,792
AddToBasketPage,200,OK,Thread Group 1-40,true,87,87,872
Chekout-Auth,200,OK,Thread Group 1-30,true,87,87,1187
Country Select,200,OK,Thread Group 1-69,true,87,87,5586
Country Select,200,OK,Thread Group 1-81,true,87,87,3902
Country Select,200,OK,Thread Group 1-66,true,87,87,13069
Honor 5X Details ,200,OK,Thread Group 1-38,true,87,87,1337
Chekout-Auth,200,OK,Thread Group 1-46,true,87,87,1261
UK Page,200,OK,Thread Group 1-54,true,87,87,3839
UK Page,200,OK,Thread Group 1-75,true,87,87,1309
Chekout-Auth,200,OK,Thread Group 1-17,true,88,88,408
UK Page,200,OK,Thread Group 1-60,true,88,88,4510
Country Select,200,OK,Thread Group 1-18,true,88,88,1205
Country Select,200,OK,Thread Group 1-35,true,88,88,592
Chekout-Auth,200,OK,Thread Group 1-15,true,88,88,2966
UK Page,200,OK,Thread Group 1-59,true,88,88,9962
AddToBasketPage,200,OK,Thread Group 1-26,true,88,88,1113
AddToBasketPage,200,OK,Thread Group 1-16,true,89,89,385
Honor 5X Details ,200,OK,Thread Group 1-61,true,89,89,3319
Country Select,200,OK,Thread Group 1-1,true,89,89,2363
UK Page,200,OK,Thread Group 1-53,true,89,89,1785
Country Select,200,OK,Thread Group 1-14,true,90,90,6287
UK Page,200,OK,Thread Group 1-11,true,90,90,2026
BasketPage,200,OK,Thread Group 1-27,true,90,90,1180
Honor 5X Details ,200,OK,Thread Group 1-50,true,90,90,1987
Honor 5X Details ,200,OK,Thread Group 1-45,true,90,90,6299
UK Page,200,OK,Thread Group 1-65,true,91,91,3676
Country Select,200,OK,Thread Group 1-17,true,91,91,1845
UK Page,200,OK,Thread Group 1-68,true,91,91,855
UK Page,200,OK,Thread Group 1-12,true,91,91,17556
Honor 5X Details ,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-12,false,91,91,0
UK Page,200,OK,Thread Group 1-4,true,91,91,5706
AddToBasketPage,200,OK,Thread Group 1-47,true,91,91,574
UK Page,200,OK,Thread Group 1-8,true,91,91,1586
Honor 5X Details ,200,OK,Thread Group 1-56,true,91,91,2602
Country Select,200,OK,Thread Group 1-85,true,91,91,4182
BasketPage,200,OK,Thread Group 1-63,true,91,91,1772
BasketPage,200,OK,Thread Group 1-3,true,92,92,732
Country Select,200,OK,Thread Group 1-6,true,92,92,4058
UK Page,200,OK,Thread Group 1-13,true,92,92,4378
Honor 5X Details ,200,OK,Thread Group 1-36,true,92,92,1844
AddToBasketPage,200,OK,Thread Group 1-31,true,92,92,1195
AddToBasketPage,200,OK,Thread Group 1-38,true,92,92,627
UK Page,200,OK,Thread Group 1-2,true,92,92,5044
BasketPage,200,OK,Thread Group 1-40,true,92,92,433
Honor 5X Details ,200,OK,Thread Group 1-55,true,92,92,1642
Country Select,200,OK,Thread Group 1-79,true,92,92,8565
Country Select,200,OK,Thread Group 1-15,true,92,92,2615
UK Page,200,OK,Thread Group 1-72,true,92,92,829
AddToBasketPage,200,OK,Thread Group 1-20,true,92,92,392
BasketPage,200,OK,Thread Group 1-16,true,92,92,1072
Chekout-Auth,200,OK,Thread Group 1-44,true,92,92,497
AddToBasketPage,200,OK,Thread Group 1-37,true,93,93,424
UK Page,200,OK,Thread Group 1-58,true,93,93,3759
Country Select,200,OK,Thread Group 1-52,true,93,93,25107
BasketPage,200,OK,Thread Group 1-42,true,93,93,794
Honor 5X Details ,200,OK,Thread Group 1-29,true,93,93,5674
UK Page,200,OK,Thread Group 1-71,true,93,93,3655
AddToBasketPage,200,OK,Thread Group 1-61,true,94,94,1039
UK Page,200,OK,Thread Group 1-66,true,94,94,3459
AddToBasketPage,200,OK,Thread Group 1-7,true,94,94,3069
Country Select,200,OK,Thread Group 1-77,true,94,94,9747
Honor 5X Details ,200,OK,Thread Group 1-9,true,94,94,4166
Country Select,200,OK,Thread Group 1-88,true,95,95,4212
Honor 5X Details ,200,OK,Thread Group 1-76,true,95,95,2578
Country Select,200,OK,Thread Group 1-87,true,95,95,5135
Chekout-Auth,200,OK,Thread Group 1-25,true,95,95,1128
UK Page,200,OK,Thread Group 1-73,true,95,95,2734
Chekout-Auth,200,OK,Thread Group 1-16,true,96,96,635
BasketPage,200,OK,Thread Group 1-26,true,96,96,1165
UK Page,200,OK,Thread Group 1-81,true,96,96,4302
UK Page,200,OK,Thread Group 1-17,true,96,96,1929
Country Select,200,OK,Thread Group 1-5,true,96,96,10405
UK Page,200,OK,Thread Group 1-69,true,96,96,3593
Country Select,200,OK,Thread Group 1-78,true,96,96,11331
AddToBasketPage,200,OK,Thread Group 1-57,true,96,96,650
AddToBasketPage,200,OK,Thread Group 1-64,true,96,96,634
BasketPage,200,OK,Thread Group 1-47,true,97,97,1027
AddToBasketPage,200,OK,Thread Group 1-29,true,97,97,839
Chekout-Auth,200,OK,Thread Group 1-27,true,97,97,1858
AddToBasketPage,200,OK,Thread Group 1-55,true,97,97,552
Chekout-Auth,200,OK,Thread Group 1-40,true,97,97,551
BasketPage,200,OK,Thread Group 1-38,true,97,97,539
UK Page,200,OK,Thread Group 1-39,true,97,97,5690
UK Page,200,OK,Thread Group 1-79,true,97,97,1614
BasketPage,200,OK,Thread Group 1-23,true,97,97,6019
UK Page,200,OK,Thread Group 1-15,true,97,97,1677
BasketPage,200,OK,Thread Group 1-37,true,98,98,632
Country Select,200,OK,Thread Group 1-16,true,98,98,1174
Country Select,200,OK,Thread Group 1-24,true,98,98,7992
UK Page,200,OK,Thread Group 1-1,true,98,98,2135
Country Select,200,OK,Thread Group 1-80,true,98,98,11144
UK Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-5,false,98,98,0
Chekout-Auth,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-23,false,98,98,0
Honor 5X Details ,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-39,false,98,98,0
Country Select,200,OK,Thread Group 1-44,true,98,98,663
Country Select,200,OK,Thread Group 1-84,true,99,99,9080
AddToBasketPage,200,OK,Thread Group 1-9,true,99,99,1211
Honor 5X Details ,200,OK,Thread Group 1-48,true,99,99,3946
Country Select,200,OK,Thread Group 1-30,true,99,99,500
AddToBasketPage,200,OK,Thread Group 1-12,true,99,99,2327
UK Page,200,OK,Thread Group 1-88,true,99,99,2690
AddToBasketPage,200,OK,Thread Group 1-76,true,99,99,1037
BasketPage,200,OK,Thread Group 1-41,true,99,99,779
Country Select,200,OK,Thread Group 1-89,true,99,99,6488
UK Page,200,OK,Thread Group 1-87,true,99,99,1142
BasketPage,200,OK,Thread Group 1-31,true,99,99,498
Honor 5X Details ,200,OK,Thread Group 1-19,true,99,99,2635
Country Select,200,OK,Thread Group 1-83,true,99,99,10167
Chekout-Auth,200,OK,Thread Group 1-3,true,100,100,474
Country Select,200,OK,Thread Group 1-46,true,100,100,7868
BasketPage,200,OK,Thread Group 1-20,true,101,101,587
BasketPage,200,OK,Thread Group 1-61,true,101,101,1118
UK Page,200,OK,Thread Group 1-35,true,101,101,2766
Chekout-Auth,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-41,false,103,103,0
UK Page,200,OK,Thread Group 1-6,true,107,107,3778
Country Select,200,OK,Thread Group 1-40,true,107,107,6041
AddToBasketPage,200,OK,Thread Group 1-28,true,107,107,1246
BasketPage,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-28,false,107,107,0
Honor 5X Details ,200,OK,Thread Group 1-59,true,107,107,2554
AddToBasketPage,200,OK,Thread Group 1-36,true,107,107,500
UK Page,200,OK,Thread Group 1-18,true,108,108,4667
Honor 5X Details ,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-18,false,108,108,0
Chekout-Auth,200,OK,Thread Group 1-42,true,109,109,707
BasketPage,200,OK,Thread Group 1-9,true,109,109,2612
UK Page,200,OK,Thread Group 1-52,true,109,109,734
AddToBasketPage,200,OK,Thread Group 1-48,true,109,109,2617
UK Page,200,OK,Thread Group 1-85,true,109,109,1754
UK Page,200,OK,Thread Group 1-77,true,109,109,1236
Honor 5X Details ,200,OK,Thread Group 1-74,true,110,110,2691
UK Page,200,OK,Thread Group 1-44,true,111,111,6543
AddToBasketPage,200,OK,Thread Group 1-50,true,111,111,2922
BasketPage,200,OK,Thread Group 1-57,true,111,111,1371
Honor 5X Details ,200,OK,Thread Group 1-51,true,111,111,5011
AddToBasketPage,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-56,false,113,113,3276
BasketPage,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-36,false,113,113,0
Honor 5X Details ,200,OK,Thread Group 1-43,true,113,113,8192
AddToBasketPage,200,OK,Thread Group 1-51,true,113,113,804
Country Select,200,OK,Thread Group 1-103,true,113,113,6602
AddToBasketPage,200,OK,Thread Group 1-74,true,114,114,674
Honor 5X Details ,200,OK,Thread Group 1-75,true,114,114,682
Country Select,200,OK,Thread Group 1-99,true,114,114,8540
BasketPage,200,OK,Thread Group 1-50,true,115,115,672
Honor 5X Details ,200,OK,Thread Group 1-22,true,115,115,2907
Country Select,200,OK,Thread Group 1-104,true,115,115,6679
Country Select,200,OK,Thread Group 1-41,true,116,116,7413
UK Page,200,OK,Thread Group 1-40,true,116,116,4133
Chekout-Auth,200,OK,Thread Group 1-47,true,116,116,1412
Country Select,200,OK,Thread Group 1-90,true,117,117,16247
BasketPage,200,OK,Thread Group 1-51,true,117,117,355
Country Select,200,OK,Thread Group 1-106,true,119,119,5963
BasketPage,200,OK,Thread Group 1-74,true,119,119,536
AddToBasketPage,200,OK,Thread Group 1-59,true,122,122,4500
BasketPage,200,OK,Thread Group 1-7,true,123,123,1215
